transcript_id	WT_2mos	TG_2mos	WT_4mos	TG_4mos	WT_6mos	WT_8mos	TG_8mos	TG_6mos
PB.8504.8	0	0	2	0	0	0	0	0
PB.8504.9	1	1	0	0	0	0	0	0
PB.8505.1	0	0	1	0	0	1	0	1
PB.8506.1	3	1	0	1	1	3	0	0
PB.8507.2	7	10	3	4	0	8	2	6
PB.8507.3	12	16	3	8	4	8	2	8
PB.8507.4	0	0	1	0	0	0	1	0
PB.8507.5	0	0	0	1	0	1	0	1
PB.8507.6	0	2	0	0	1	0	0	0
PB.8507.7	0	0	1	0	0	1	0	0
PB.8508.1	0	1	0	1	1	1	0	1
PB.8509.1	1	0	0	0	1	0	0	0
PB.8510.1	0	2	1	0	0	0	0	0
PB.8510.2	3	0	2	1	0	1	1	0
PB.8510.3	0	0	1	0	0	1	0	0
PB.8510.4	0	0	0	0	2	0	0	1
PB.8514.1	0	1	0	0	0	1	0	0
PB.8515.1	1	1	0	1	2	1	1	0
PB.8516.1	0	1	0	0	0	0	0	1
PB.8516.2	0	3	1	1	0	1	1	0
PB.8517.1	1	6	2	3	2	1	0	0
PB.8518.1	1	1	0	0	0	1	0	1
PB.8519.1	0	1	0	0	0	1	0	0
PB.8520.2	0	0	0	1	0	1	0	0
PB.8521.1	27	48	18	32	30	22	11	24
PB.8521.10	0	2	0	0	0	0	0	0
PB.8521.11	0	1	0	1	0	0	0	0
PB.8521.12	1	0	0	1	0	0	1	0
PB.8521.13	1	2	0	0	1	3	0	1
PB.8521.14	0	2	2	2	0	0	1	0
PB.8521.15	0	0	0	1	2	0	1	0
PB.8521.16	0	0	0	0	0	0	2	0
PB.8521.17	0	0	1	1	1	0	0	0
PB.8521.2	0	1	0	1	0	0	1	0
PB.8521.3	1	1	0	2	0	1	1	0
PB.8521.4	0	0	1	1	0	0	0	1
PB.8521.8	1	1	0	0	0	1	0	0
PB.8521.9	0	0	0	1	0	1	0	0
PB.8522.1	0	0	0	2	0	0	0	1
PB.8523.1	1	0	0	0	0	0	0	1
PB.8523.2	1	2	1	0	1	0	0	0
PB.8524.1	1	1	0	0	0	0	0	0
PB.8524.2	0	0	0	0	0	0	2	1
PB.8524.3	0	4	1	0	0	1	0	0
PB.8525.1	0	0	0	0	1	0	1	0
PB.8525.2	0	0	2	0	0	0	0	0
PB.8525.3	0	0	2	0	1	0	0	0
PB.8527.1	0	2	0	0	1	3	1	2
PB.8529.5	1	3	1	0	0	1	0	0
PB.8529.7	0	2	0	0	0	0	1	1
PB.8529.8	1	0	0	1	0	0	0	1
PB.8532.1	2	2	0	2	1	4	3	4
PB.8532.12	14	16	4	19	15	10	8	22
PB.8532.13	1	1	0	3	0	4	1	2
PB.8532.14	2	0	2	6	1	0	0	3
PB.8532.15	2	2	1	1	0	0	0	0
PB.8532.16	1	0	1	0	0	0	0	0
PB.8532.17	0	0	1	1	0	0	0	0
PB.8532.18	0	1	1	1	0	0	0	0
PB.8532.19	0	0	2	0	0	1	1	0
PB.8532.2	0	0	0	0	1	1	0	0
PB.8532.3	2	1	1	0	1	0	0	2
PB.8532.4	0	0	0	0	2	0	0	0
PB.8532.5	0	0	0	0	0	0	1	1
PB.8532.6	0	0	0	0	0	2	0	0
PB.8532.7	0	0	0	0	2	1	0	1
PB.8532.8	1	3	0	1	0	2	0	0
PB.8532.9	0	1	0	0	0	1	1	0
PB.8534.1	0	0	0	0	1	1	0	0
PB.8536.1	0	0	2	1	1	1	0	0
PB.8536.2	1	1	0	0	0	0	0	0
PB.8537.1	1	2	1	1	1	0	1	0
PB.8538.1	1	2	0	0	0	0	0	3
PB.8539.1	1	1	2	1	0	2	1	0
PB.8540.1	1	0	0	0	0	1	0	0
PB.8540.2	2	4	3	2	0	0	2	6
PB.8540.3	0	0	0	0	1	0	0	1
PB.8541.1	1	1	0	0	0	0	1	0
PB.8542.1	0	0	0	0	0	1	2	0
PB.8543.1	4	5	0	9	5	6	0	3
PB.8544.1	0	1	0	1	0	0	0	0
PB.8545.1	0	1	0	0	0	1	0	0
PB.8546.2	0	3	1	1	0	1	1	1
PB.8547.1	0	2	0	1	0	0	1	1
PB.8547.3	0	0	0	0	0	0	0	2
PB.8548.1	0	0	1	0	1	0	1	0
PB.8548.10	0	1	0	0	1	0	0	0
PB.8548.2	0	2	0	0	0	0	0	0
PB.8548.3	12	12	6	16	9	10	5	5
PB.8548.6	2	0	0	0	0	0	0	0
PB.8548.7	1	1	0	0	0	0	0	0
PB.8548.8	1	0	0	0	1	1	0	0
PB.8548.9	0	1	1	0	0	0	1	1
PB.8549.1	0	0	0	0	0	1	1	0
PB.8549.2	0	1	1	0	0	1	0	1
PB.8550.1	2	0	0	0	1	0	0	2
PB.8551.1	0	0	1	0	1	0	0	0
PB.8552.1	1	1	3	1	1	0	1	0
PB.8552.2	0	0	0	1	1	0	0	0
PB.8553.11	1	1	0	0	0	0	0	2
PB.8553.12	2	3	4	1	3	2	2	0
PB.8553.2	1	0	1	0	0	0	0	0
PB.8553.3	1	0	1	3	2	2	1	0
PB.8553.5	1	1	3	1	0	2	0	0
PB.8553.6	1	0	0	0	1	0	0	0
PB.8553.7	12	10	9	7	9	12	0	1
PB.8554.1	3	0	1	2	3	2	1	1
PB.8554.2	0	1	0	0	1	0	0	0
PB.8555.1	0	0	0	2	1	1	0	0
PB.8557.2	0	0	0	0	1	0	0	1
PB.8560.1	0	0	0	1	0	0	0	1
PB.8560.11	4	3	2	5	7	2	4	4
PB.8560.12	0	0	0	0	0	0	0	2
PB.8560.14	0	1	0	0	0	0	1	0
PB.8560.15	0	1	0	1	0	0	0	1
PB.8560.17	0	2	0	1	0	1	0	0
PB.8560.19	6	3	2	8	6	3	1	7
PB.8560.22	0	0	2	2	0	2	1	2
PB.8560.23	0	0	1	4	2	2	5	4
PB.8560.25	1	0	0	0	0	0	0	1
PB.8560.26	0	1	0	0	0	0	1	0
PB.8560.27	0	2	0	0	1	0	0	0
PB.8560.270	0	1	0	0	0	0	0	1
PB.8560.272	0	0	0	1	0	0	0	1
PB.8560.273	0	0	0	0	2	0	0	0
PB.8560.276	0	1	0	0	0	1	0	0
PB.8560.279	0	1	0	0	0	1	0	0
PB.8560.28	0	1	0	0	0	0	0	1
PB.8560.283	0	2	0	0	0	0	0	0
PB.8560.286	0	0	0	0	2	0	0	0
PB.8560.288	1	0	0	0	0	0	0	2
PB.8560.289	3	0	1	1	0	0	0	0
PB.8560.290	0	1	1	2	1	0	0	0
PB.8560.291	1	0	0	0	0	2	1	1
PB.8560.292	0	0	4	0	0	0	1	0
PB.8560.293	2	2	1	0	0	0	0	0
PB.8560.294	2	1	0	0	0	1	1	0
PB.8560.296	0	0	0	0	0	2	0	0
PB.8560.297	0	2	0	0	0	0	0	0
PB.8560.298	0	0	1	0	0	0	0	1
PB.8560.299	6	9	5	29	12	7	14	13
PB.8560.30	0	0	0	0	0	1	0	1
PB.8560.300	0	1	0	2	1	0	1	0
PB.8560.301	0	1	0	0	1	0	2	0
PB.8560.302	0	0	1	2	1	1	3	1
PB.8560.303	0	2	0	2	1	0	2	1
PB.8560.304	0	0	0	1	2	2	2	0
PB.8560.307	1	0	1	0	0	0	2	1
PB.8560.308	0	0	0	0	1	1	2	0
PB.8560.309	2	0	0	1	2	0	2	1
PB.8560.31	1	1	1	0	0	0	1	0
PB.8560.310	2	0	1	0	0	1	1	3
PB.8560.311	1	1	2	5	3	4	2	1
PB.8560.312	0	0	3	0	1	2	1	0
PB.8560.313	0	0	1	2	0	1	0	0
PB.8560.314	2	2	5	8	3	3	0	1
PB.8560.315	0	1	1	2	2	0	0	1
PB.8560.316	0	0	1	3	0	0	0	1
PB.8560.317	0	5	7	6	5	10	1	0
PB.8560.318	1	0	3	3	0	5	3	2
PB.8560.319	0	3	1	2	0	3	7	1
PB.8560.32	0	0	0	0	0	0	0	2
PB.8560.320	1	4	6	3	3	5	3	1
PB.8560.321	5	4	5	4	2	2	10	0
PB.8560.322	2	1	6	3	4	1	1	0
PB.8560.323	1	1	1	5	3	1	5	0
PB.8560.324	1	0	1	3	3	0	3	0
PB.8560.325	0	1	5	3	4	0	0	1
PB.8560.326	0	1	3	2	1	1	1	1
PB.8560.327	1	1	3	0	2	1	1	0
PB.8560.328	1	1	2	3	2	1	0	0
PB.8560.329	1	2	4	2	2	0	0	0
PB.8560.33	1	2	1	0	0	1	0	0
PB.8560.330	1	0	3	0	2	2	0	0
PB.8560.331	0	0	1	2	0	1	0	0
PB.8560.332	2	0	1	1	2	0	2	3
PB.8560.334	1	2	0	2	0	0	0	0
PB.8560.335	4	3	2	11	8	4	5	8
PB.8560.336	0	1	0	0	0	0	0	1
PB.8560.337	0	0	1	0	1	0	0	2
PB.8560.338	2	2	0	3	0	1	0	4
PB.8560.339	0	0	0	1	1	1	1	0
PB.8560.34	1	0	0	0	1	0	0	0
PB.8560.340	0	0	1	1	1	0	3	0
PB.8560.341	0	0	0	1	0	0	2	0
PB.8560.342	0	3	0	0	0	0	0	1
PB.8560.343	2	1	0	0	0	0	1	0
PB.8560.344	2	1	1	3	0	1	1	1
PB.8560.345	3	0	2	0	0	1	1	0
PB.8560.346	3	1	0	2	0	3	0	1
PB.8560.347	0	1	1	2	2	4	4	2
PB.8560.348	5	2	2	2	2	3	1	2
PB.8560.349	1	0	4	1	1	3	1	0
PB.8560.35	0	0	1	0	0	0	1	0
PB.8560.350	0	1	4	1	0	0	0	0
PB.8560.351	0	0	0	2	1	2	0	0
PB.8560.352	1	0	1	0	1	3	1	0
PB.8560.353	0	0	0	2	1	0	0	0
PB.8560.354	2	0	2	1	2	0	0	0
PB.8560.355	2	1	2	0	4	2	0	2
PB.8560.356	0	0	1	0	1	0	1	0
PB.8560.357	0	0	0	0	1	0	1	0
PB.8560.358	3	1	1	1	2	0	1	0
PB.8560.359	0	0	0	0	1	1	0	0
PB.8560.360	0	1	1	0	0	1	0	0
PB.8560.361	2	0	0	3	0	1	0	0
PB.8560.363	1	1	0	0	0	2	4	0
PB.8560.364	0	0	0	1	1	0	0	0
PB.8560.365	3	0	2	7	7	2	1	3
PB.8560.366	0	0	1	0	0	0	0	1
PB.8560.367	0	0	1	1	0	0	0	1
PB.8560.368	0	2	0	0	0	0	0	1
PB.8560.369	0	1	1	1	2	0	0	0
PB.8560.370	0	0	0	1	0	3	0	1
PB.8560.371	0	2	0	0	1	3	0	0
PB.8560.372	0	0	0	0	0	0	0	4
PB.8560.373	1	3	3	6	3	8	1	0
PB.8560.374	1	1	0	1	1	0	0	1
PB.8560.375	0	0	2	1	0	0	0	0
PB.8560.376	0	0	0	1	1	0	0	0
PB.8560.377	0	0	3	0	0	0	0	0
PB.8560.378	0	0	2	1	0	0	1	0
PB.8560.379	3	0	0	0	0	0	0	0
PB.8560.38	3	5	4	3	7	3	3	3
PB.8560.380	0	1	0	1	0	0	0	0
PB.8560.381	1	0	1	0	1	0	0	1
PB.8560.382	0	1	0	1	0	2	0	0
PB.8560.383	0	0	1	0	0	0	0	2
PB.8560.384	1	0	0	3	0	0	0	0
PB.8560.385	0	0	1	0	0	0	1	0
PB.8560.386	0	1	1	0	1	1	0	1
PB.8560.387	0	2	0	0	0	0	0	0
PB.8560.388	0	1	0	0	0	0	1	3
PB.8560.39	0	0	0	0	0	0	1	1
PB.8560.390	0	0	0	0	1	0	0	2
PB.8560.391	1	0	2	0	0	0	0	0
PB.8560.392	1	0	0	1	0	0	1	0
PB.8560.393	1	0	0	1	2	1	0	0
PB.8560.394	0	0	1	0	0	1	0	0
PB.8560.395	3	1	3	5	1	3	6	3
PB.8560.4	1	0	0	3	2	2	0	2
PB.8560.40	8	11	11	5	11	3	1	7
PB.8560.400	2	5	5	1	5	1	9	10
PB.8560.408	0	0	1	1	1	0	1	1
PB.8560.409	0	0	0	0	1	0	1	0
PB.8560.41	3	8	7	6	3	9	7	6
PB.8560.42	3	1	4	0	6	0	2	1
PB.8560.46	2	3	6	2	0	3	2	3
PB.8560.47	0	1	1	0	0	0	1	0
PB.8560.48	0	0	2	0	1	0	0	3
PB.8560.49	0	0	1	0	1	0	0	0
PB.8560.50	0	1	0	1	3	1	0	0
PB.8560.51	2	0	0	0	1	1	0	1
PB.8560.53	0	0	1	0	0	0	0	2
PB.8560.54	2	1	1	2	2	3	0	3
PB.8560.55	1	0	1	2	1	0	1	2
PB.8560.56	2	1	3	3	6	6	2	3
PB.8560.58	2	3	5	1	1	3	1	5
PB.8560.59	4	5	0	2	6	7	3	5
PB.8560.6	1	3	3	1	5	1	2	2
PB.8560.60	8	11	1	1	3	1	4	1
PB.8560.62	2	0	4	1	4	2	4	2
PB.8560.63	4	5	0	0	3	1	2	1
PB.8560.64	0	1	0	0	3	0	1	1
PB.8560.65	5	4	2	2	16	3	5	5
PB.8560.66	3	7	6	4	6	5	0	3
PB.8560.68	2	1	4	4	1	4	3	3
PB.8560.69	0	1	1	0	2	0	0	1
PB.8560.70	1	0	3	2	1	1	0	2
PB.8560.71	6	0	4	1	2	3	1	7
PB.8560.72	4	0	2	4	2	2	2	4
PB.8560.73	2	0	1	1	2	1	1	1
PB.8560.74	2	2	0	1	2	5	1	3
PB.8560.75	3	3	3	1	0	3	1	0
PB.8560.76	2	1	3	3	0	3	0	1
PB.8560.77	0	3	0	0	6	1	0	0
PB.8560.78	2	2	3	4	0	2	1	4
PB.8560.79	1	5	3	7	4	5	0	2
PB.8560.80	2	1	2	0	0	0	1	0
PB.8560.81	0	0	0	1	1	0	0	0
PB.8560.82	0	0	1	0	1	2	0	0
PB.8560.83	1	0	0	1	2	1	0	2
PB.8560.84	0	0	0	0	0	2	0	0
PB.8560.85	64	96	58	65	114	60	47	116
PB.8560.86	17	31	37	19	52	40	14	17
PB.8560.87	90	147	100	83	115	101	79	123
PB.8560.88	45	85	63	62	66	72	49	98
PB.8560.89	39	33	56	35	40	44	31	51
PB.8560.90	72	114	102	71	78	127	56	84
PB.8560.91	51	102	59	55	41	77	42	34
PB.8560.92	58	91	57	45	40	59	45	25
PB.8560.93	122	194	155	107	111	190	87	77
PB.8560.94	60	91	83	77	75	68	34	28
PB.8561.1	5	5	3	3	1	2	1	0
PB.8561.2	2	2	1	1	0	0	0	0
PB.8565.2	2	5	2	6	1	0	2	1
PB.8565.3	0	0	1	1	0	0	0	0
PB.8566.1	1	2	1	1	0	2	0	3
PB.8566.2	1	1	3	0	1	1	0	0
PB.8566.3	2	4	1	3	2	4	0	1
PB.8566.4	0	1	1	0	0	0	0	0
PB.8567.1	0	0	0	1	0	3	0	0
PB.8568.1	1	3	0	2	0	5	0	2
PB.8569.1	1	0	0	1	0	1	0	0
PB.8569.3	0	2	0	0	0	0	0	1
PB.8569.4	0	0	1	0	0	1	0	0
PB.8569.6	1	0	1	0	0	0	0	0
PB.8569.7	0	0	0	0	0	1	0	1
PB.8569.8	1	0	0	0	0	0	1	0
PB.8569.9	0	0	1	1	0	0	1	0
PB.8570.1	0	2	0	1	0	0	1	0
PB.8571.1	8	5	6	3	3	6	2	3
PB.8572.1	2	3	0	2	1	1	0	0
PB.8574.1	0	1	0	1	0	0	0	0
PB.8575.1	0	0	1	1	0	0	0	0
PB.8575.2	0	4	0	0	0	1	0	0
PB.8576.1	0	0	2	0	1	0	1	0
PB.8576.2	3	2	3	3	3	2	2	2
PB.8577.1	10	5	12	5	16	9	5	7
PB.8577.2	0	2	0	2	1	0	0	0
PB.8577.3	0	0	0	1	2	1	0	0
PB.8577.4	0	0	1	0	2	1	0	1
PB.8581.1	0	0	0	0	0	0	0	2
PB.8581.2	2	1	2	4	1	2	1	1
PB.8582.1	2	3	1	1	2	2	0	0
PB.8583.1	0	0	0	0	0	0	1	1
PB.8583.2	1	0	0	1	0	0	0	0
PB.8583.3	0	1	0	0	1	1	0	0
PB.8583.4	0	0	1	0	0	1	0	0
PB.8583.5	0	2	0	1	0	0	1	2
PB.8583.6	2	5	2	0	1	3	1	1
PB.8583.7	2	2	0	0	0	0	0	0
PB.8585.1	13	12	8	10	11	6	3	7
PB.8585.2	1	0	0	0	2	1	0	0
PB.8586.1	1	0	0	0	0	0	0	1
PB.8587.1	0	1	0	0	0	0	0	1
PB.8588.1	9	7	13	11	3	6	9	3
PB.8588.2	1	0	0	0	0	1	0	0
PB.8588.5	1	0	0	2	1	1	0	0
PB.8589.1	1	0	1	0	2	0	0	2
PB.8591.1	1	0	1	2	0	1	0	3
PB.8591.2	0	0	0	0	0	0	0	2
PB.8592.1	1	1	0	0	0	0	0	0
PB.8593.1	0	1	1	0	0	1	0	2
PB.8594.1	0	0	1	0	0	0	1	0
PB.8594.2	0	0	1	0	1	0	0	1
PB.8594.3	2	0	1	0	0	1	0	0
PB.8595.1	3	4	0	1	0	4	1	3
PB.8595.4	1	0	1	0	1	0	0	1
PB.8595.6	0	1	0	1	0	2	0	0
PB.8596.1	0	0	1	0	0	1	0	0
PB.8597.1	3	4	1	3	0	3	2	1
PB.8597.2	0	2	1	0	0	0	0	0
PB.8598.1	0	0	0	0	0	1	0	1
PB.8599.1	4	1	1	3	0	0	1	1
PB.8599.4	0	1	1	0	1	0	0	0
PB.8601.1	3	5	2	7	2	9	5	6
PB.8601.10	0	2	1	0	0	0	0	0
PB.8601.11	1	0	1	0	1	0	0	0
PB.8601.12	2	0	0	0	0	1	0	0
PB.8601.13	0	0	0	0	0	0	2	0
PB.8601.2	0	2	0	0	0	0	0	0
PB.8601.3	4	3	3	2	5	3	3	1
PB.8601.4	7	3	2	2	2	8	5	0
PB.8601.5	12	13	8	5	5	9	6	3
PB.8601.6	0	1	0	0	0	0	0	1
PB.8601.7	0	1	0	0	0	1	0	1
PB.8601.8	0	0	0	1	1	0	0	0
PB.8601.9	0	2	0	0	1	0	1	0
PB.8602.1	2	2	0	3	5	2	0	1
PB.8602.2	0	2	0	3	1	1	0	1
PB.8602.3	0	0	1	0	1	0	0	0
PB.8603.1	0	0	0	1	0	0	0	1
PB.8603.2	0	2	2	1	1	0	1	0
PB.8603.3	1	0	0	0	1	0	0	0
PB.8604.1	0	0	1	1	0	0	1	0
PB.8606.1	0	0	0	2	0	0	1	1
PB.8608.1	0	0	0	1	0	0	1	3
PB.8608.11	0	1	0	0	0	1	0	0
PB.8608.2	2	4	0	0	0	3	2	1
PB.8608.3	2	0	2	1	0	0	0	1
PB.8608.4	0	0	0	0	1	1	0	0
PB.8608.5	1	0	1	0	0	0	0	0
PB.8608.6	0	0	0	0	2	0	0	0
PB.8609.1	11	13	14	11	17	16	5	6
PB.8610.1	0	2	0	0	2	0	0	0
PB.8610.2	1	1	0	0	0	0	0	0
PB.8610.3	1	1	0	0	0	0	0	0
PB.8611.1	5	10	3	5	4	6	4	2
PB.8611.2	0	0	1	0	0	0	0	1
PB.8612.1	5	7	5	2	6	7	2	4
PB.8613.1	0	0	0	1	0	1	0	1
PB.8613.3	0	1	0	0	0	1	0	0
PB.8613.4	0	0	0	2	0	1	0	0
PB.8613.5	0	0	1	1	0	0	0	0
PB.8613.6	0	0	1	0	0	0	0	1
PB.8613.7	0	3	3	3	1	3	6	3
PB.8613.8	0	0	0	0	0	2	0	0
PB.8613.9	1	1	0	1	0	0	0	0
PB.8614.1	3	4	4	6	3	4	2	4
PB.8614.2	0	0	0	0	1	1	0	2
PB.8614.3	0	0	1	0	1	0	0	0
PB.8615.1	0	2	2	1	2	1	2	1
PB.8616.1	2	0	0	0	0	0	0	0
PB.8616.2	1	0	1	0	0	0	0	0
PB.8617.1	3	0	0	0	1	0	0	0
PB.8617.2	0	0	0	0	0	1	0	1
PB.8621.1	0	1	0	0	0	0	1	0
PB.8622.1	1	1	0	0	0	0	0	0
PB.8623.1	0	0	1	1	0	2	2	0
PB.8623.3	2	7	5	1	2	2	1	0
PB.8625.1	0	1	0	0	0	0	1	0
PB.8626.2	0	1	0	1	0	0	0	0
PB.8628.1	0	1	0	1	0	0	0	1
PB.8628.2	8	14	9	14	8	13	6	11
PB.8628.3	9	15	8	10	7	11	8	9
PB.8628.4	0	1	0	0	0	0	1	1
PB.8628.6	0	1	0	1	0	0	0	1
PB.8628.7	1	0	2	0	0	0	0	0
PB.8628.8	0	2	1	0	0	0	0	0
PB.8629.1	20	17	11	14	4	17	13	12
PB.8629.2	1	0	0	0	0	0	0	1
PB.8629.3	1	0	1	0	0	0	0	1
PB.8631.1	0	0	0	0	1	1	0	0
PB.8631.2	0	2	0	0	0	1	0	0
PB.8631.3	1	1	2	0	1	0	1	0
PB.8632.1	0	0	0	0	1	0	0	1
PB.8633.1	3	4	4	3	2	5	1	2
PB.8633.2	0	0	1	0	0	0	0	1
PB.8634.1	0	0	0	1	0	1	2	0
PB.8634.2	0	1	0	0	0	0	0	1
PB.8635.1	2	6	2	2	0	3	1	4
PB.8636.1	1	0	0	1	0	0	0	0
PB.8637.1	0	0	0	1	0	1	0	0
PB.8637.2	2	3	0	6	1	4	1	3
PB.8638.1	0	1	0	0	0	0	1	0
PB.8640.1	2	2	1	2	0	4	1	0
PB.8640.2	5	8	4	5	2	3	1	2
PB.8640.3	0	0	1	0	0	0	0	1
PB.8640.4	0	0	0	1	1	0	0	0
PB.8640.5	0	1	0	0	0	1	0	0
PB.8641.1	14	27	18	21	9	20	9	5
PB.8641.2	2	2	1	0	1	0	0	1
PB.8641.4	1	0	0	0	1	3	0	0
PB.8641.5	2	0	0	0	1	0	0	0
PB.8642.1	1	0	0	0	1	2	0	0
PB.8643.1	0	1	0	0	0	1	0	0
PB.8643.12	0	0	0	1	0	0	0	1
PB.8643.3	0	1	0	2	0	0	0	0
PB.8643.5	0	1	0	1	0	0	0	0
PB.8643.6	1	4	3	1	0	0	1	0
PB.8643.8	0	1	2	0	0	1	0	1
PB.8643.9	0	1	1	1	0	0	0	0
PB.8644.1	0	0	0	2	0	0	0	0
PB.8645.2	0	1	2	0	0	0	0	0
PB.8646.1	1	2	1	1	0	1	0	1
PB.8647.1	1	0	0	0	1	0	0	0
PB.8648.1	3	0	1	2	1	2	1	2
PB.8649.1	0	0	0	1	0	0	1	0
PB.8650.1	0	0	0	1	0	1	0	0
PB.8650.2	1	4	2	5	2	3	2	5
PB.8650.3	0	2	1	0	0	0	0	0
PB.8650.4	9	7	6	7	3	3	7	6
PB.8650.6	1	1	0	1	1	0	1	0
PB.8651.2	13	12	12	14	17	5	7	8
PB.8651.3	0	0	0	0	3	1	0	0
PB.8651.4	2	1	0	1	1	0	0	0
PB.8652.1	0	5	1	5	1	5	3	1
PB.8653.1	0	0	0	1	0	1	2	1
PB.8653.2	0	1	2	2	2	0	3	1
PB.8653.3	0	1	0	1	0	0	0	0
PB.8654.1	0	0	1	0	0	1	1	1
PB.8654.2	0	0	0	1	0	0	0	1
PB.8655.1	1	1	0	0	0	0	0	0
PB.8656.1	1	1	0	0	0	0	0	0
PB.8657.1	1	2	2	2	0	0	0	0
PB.8657.2	0	1	1	1	0	0	0	0
PB.8657.3	1	2	0	0	0	0	0	0
PB.8658.1	0	0	0	2	1	0	0	0
PB.8659.1	0	1	0	1	0	0	0	0
PB.8659.2	1	1	0	0	1	3	0	1
PB.8659.3	8	8	6	5	3	2	5	0
PB.8659.4	0	0	0	0	1	0	0	1
PB.8662.1	0	3	0	0	0	0	0	0
PB.8662.2	0	3	0	0	0	0	1	1
PB.8664.1	3	2	0	1	1	3	0	1
PB.8664.2	6	3	5	3	0	2	2	2
PB.8664.3	0	1	1	0	0	0	1	0
PB.8665.1	1	0	0	0	0	1	0	0
PB.8666.1	1	0	3	0	0	0	1	0
PB.8666.10	0	1	1	0	0	0	0	0
PB.8666.11	1	0	0	2	0	1	0	0
PB.8666.12	0	1	2	0	0	0	0	0
PB.8666.2	0	0	1	0	1	1	0	0
PB.8666.3	16	14	9	20	8	13	7	12
PB.8666.4	6	15	9	10	2	6	5	4
PB.8666.5	0	1	1	0	0	0	0	0
PB.8666.6	2	0	1	3	3	3	1	0
PB.8666.7	0	1	1	0	0	0	0	0
PB.8666.8	1	0	0	1	1	0	0	1
PB.8666.9	2	1	0	0	2	0	0	0
PB.8667.1	0	1	0	0	1	0	1	1
PB.8667.2	1	0	0	0	0	0	0	1
PB.8668.1	1	0	1	2	1	0	1	2
PB.8668.2	1	0	2	0	0	1	2	0
PB.8668.3	0	0	0	0	1	1	0	0
PB.8669.1	6	2	1	4	1	3	3	0
PB.8670.1	1	1	0	0	0	0	0	0
PB.8671.1	0	0	0	0	2	1	0	0
PB.8672.1	2	1	0	1	1	1	2	1
PB.8672.2	0	1	0	0	0	1	0	0
PB.8672.3	0	0	0	0	0	1	1	0
PB.8673.1	2	1	2	2	2	2	0	2
PB.8673.12	0	0	0	2	0	0	0	0
PB.8673.13	94	102	88	87	57	110	58	87
PB.8673.18	0	0	1	1	0	0	0	0
PB.8673.24	0	2	1	3	0	2	2	2
PB.8673.25	3	5	5	0	0	3	2	2
PB.8673.26	8	3	5	3	3	7	0	2
PB.8673.28	2	1	3	1	2	2	0	1
PB.8673.29	2	0	1	2	4	3	0	0
PB.8673.30	1	0	1	0	2	0	0	1
PB.8673.31	2	0	0	2	2	0	0	1
PB.8673.32	1	0	2	4	4	4	1	1
PB.8673.6	0	2	1	1	0	0	0	0
PB.8674.1	0	1	0	0	1	0	0	0
PB.8676.1	1	2	1	0	0	0	1	0
PB.8676.2	0	1	0	1	0	0	0	0
PB.8676.4	1	1	0	0	0	0	1	1
PB.8677.1	1	0	1	2	0	0	0	0
PB.8677.2	3	5	1	1	1	1	1	2
PB.8678.1	1	0	0	0	0	0	1	0
PB.8680.1	29	17	25	20	28	21	13	8
PB.8681.1	1	1	0	0	0	0	0	0
PB.8682.1	0	0	0	0	2	1	0	0
PB.8685.1	0	1	1	0	0	1	0	0
PB.8686.1	10	11	6	4	3	4	5	3
PB.8687.1	0	1	0	0	0	0	0	1
PB.8687.2	0	1	0	0	1	0	0	0
PB.8689.1	3	4	6	6	0	6	3	10
PB.8690.2	0	1	0	0	0	0	0	1
PB.8691.1	17	26	12	17	5	8	15	12
PB.8691.13	1	0	0	0	1	0	0	0
PB.8691.14	0	0	2	0	0	1	0	1
PB.8691.15	3	0	1	1	2	0	0	0
PB.8691.16	0	2	1	0	0	0	1	0
PB.8691.3	0	0	1	0	1	0	0	0
PB.8691.9	1	0	1	2	1	0	1	0
PB.8692.1	0	2	2	0	2	0	0	2
PB.8693.1	0	0	0	0	1	0	0	1
PB.8693.2	8	5	5	5	5	2	0	5
PB.8693.3	1	0	0	1	0	1	0	0
PB.8693.7	0	0	1	0	0	0	0	1
PB.8693.9	0	1	0	0	2	0	0	0
PB.8694.1	1	0	0	0	0	0	1	0
PB.8695.1	0	1	0	1	0	0	0	1
PB.8695.2	0	1	0	1	0	0	0	0
PB.8696.1	0	1	1	1	0	0	0	0
PB.8697.10	1	1	0	0	0	1	0	0
PB.8697.11	0	2	0	0	0	0	0	0
PB.8697.12	5	0	1	4	3	3	3	0
PB.8697.13	1	2	0	0	1	0	1	1
PB.8697.2	0	0	2	1	0	1	1	1
PB.8697.3	1	1	0	0	0	0	0	0
PB.8697.4	0	0	2	0	0	3	0	0
PB.8697.5	1	0	0	0	0	1	0	1
PB.8697.6	0	1	0	0	0	1	0	0
PB.8697.7	6	5	6	9	6	7	4	4
PB.8697.8	2	0	0	0	0	2	0	0
PB.8697.9	1	0	0	1	1	0	0	0
PB.8698.1	1	1	2	1	2	0	0	1
PB.8699.1	0	1	0	0	2	0	0	0
PB.8699.2	6	3	5	4	6	2	4	2
PB.8699.3	1	2	0	1	0	0	0	0
PB.8700.1	0	0	0	1	0	1	0	0
PB.8702.1	1	0	0	0	0	0	0	1
PB.8703.1	0	0	0	0	0	1	0	1
PB.8704.1	1	0	0	1	1	2	0	0
PB.8705.1	0	1	1	0	0	0	0	0
PB.8706.1	0	0	0	1	0	0	1	0
