transcript_id	All
PB.798.19	5
PB.798.2	2
PB.798.20	2
PB.798.6	18
PB.798.7	7
PB.798.8	2
PB.798.9	6
PB.799.2	20
PB.799.3	3
PB.799.5	12
PB.799.6	2
PB.801.1	40
PB.801.2	2
PB.801.3	2
PB.801.4	3
PB.802.1	7
PB.803.1	10
PB.804.1	7
PB.804.10	2
PB.804.2	2
PB.804.3	4
PB.804.4	2
PB.804.5	2
PB.804.6	2
PB.804.7	2
PB.804.8	3
PB.804.9	3
PB.805.1	11
PB.806.1	5
PB.806.2	4
PB.807.1	2
PB.808.1	27
PB.808.2	2
PB.810.3	2
PB.810.4	2
PB.810.5	8
PB.810.7	4
PB.812.1	17
PB.812.3	2
PB.812.5	2
PB.813.1	5
PB.815.1	13
PB.815.2	6
PB.815.3	2
PB.815.4	2
PB.815.5	2
PB.816.1	2
PB.818.1	3
PB.819.1	4
PB.820.1	3
PB.820.2	2
PB.821.1	2
PB.822.1	2
PB.823.1	2
PB.824.1	2
PB.824.2	3
PB.824.3	2
PB.826.1	7
PB.828.1	2
PB.828.2	2
PB.828.3	3
PB.829.1	3
PB.832.1	25
PB.833.1	2
PB.834.1	4
PB.835.1	2
PB.836.1	3
PB.838.1	3
PB.838.2	6
PB.839.1	2
PB.839.2	51
PB.839.3	2
PB.839.4	2
PB.839.5	2
PB.840.1	7
PB.841.3	3
PB.841.6	2
PB.842.1	2
PB.843.1	3
PB.843.11	3
PB.843.2	5
PB.843.3	31
PB.843.4	7
PB.843.5	2
PB.843.6	2
PB.843.7	2
PB.843.8	2
PB.843.9	2
PB.845.1	6
PB.846.1	2
PB.848.1	54
PB.848.2	2
PB.848.3	2
PB.849.1	2
PB.850.1	13
PB.850.2	2
PB.851.1	2
PB.852.1	2
PB.852.2	2
PB.852.3	2
PB.852.4	2
PB.852.5	2
PB.855.1	2
PB.856.1	8
PB.856.2	4
PB.856.3	6
PB.856.4	4
PB.856.5	4
PB.856.7	114
PB.856.8	6
PB.857.1	2
PB.857.2	4
PB.858.1	8
PB.859.1	7
PB.859.2	4
PB.860.1	20
PB.861.1	3
PB.862.1	10
PB.862.2	114
PB.863.1	2
PB.864.1	4
PB.866.3	3
PB.867.1	4
PB.867.2	20
PB.868.1	30
PB.868.2	19
PB.868.3	2
PB.868.4	11
PB.868.5	2
PB.868.6	2
PB.868.7	2
PB.869.2	2
PB.871.1	28
PB.871.2	11
PB.871.3	2
PB.871.4	2
PB.872.1	3
PB.873.1	6
PB.873.10	5
PB.873.12	3
PB.873.4	2
PB.873.5	2
PB.873.6	3
PB.873.7	3
PB.873.8	2
PB.873.9	2
PB.874.1	2
PB.875.1	12
PB.876.1	2
PB.877.1	2
PB.877.2	2
PB.878.1	2
PB.878.2	6
PB.880.1	3
PB.881.1	4
PB.881.2	4
PB.883.2	2
PB.883.3	2
PB.884.1	2
PB.885.1	11
PB.885.2	4
PB.885.3	3
PB.887.2	10
PB.889.1	24
PB.889.11	2
PB.889.15	2
PB.889.16	13
PB.889.17	2
PB.889.18	2
PB.889.19	46
PB.889.2	2
PB.889.6	6
PB.889.7	6
PB.889.8	3
PB.892.1	3
PB.892.2	8
PB.892.3	10
PB.892.4	5
PB.892.5	2
PB.892.6	2
PB.892.7	2
PB.893.1	6
PB.894.1	5
PB.895.1	2
PB.895.2	2
PB.896.1	16
PB.896.2	4
PB.896.3	3
PB.897.1	7
PB.898.1	2
PB.899.1	3
PB.901.1	3
PB.902.1	2
PB.902.2	2
PB.902.3	4
PB.903.1	2
PB.903.2	2
PB.904.1	2
PB.904.2	2
PB.904.3	3
PB.904.4	27
PB.904.5	2
PB.906.1	7
PB.908.1	2
PB.909.1	2
PB.909.2	2
PB.909.3	4
PB.911.1	5
PB.912.1	3
PB.912.3	2
PB.915.1	2
PB.916.1	14
PB.917.1	2
PB.917.2	6
PB.917.3	2
PB.919.1	2
PB.919.2	2
PB.921.1	2
PB.921.2	7
PB.923.1	4
PB.924.1	3
PB.925.1	2
PB.926.1	2
PB.928.1	3
PB.929.1	2
PB.930.1	2
PB.931.2	6
PB.933.1	2
PB.933.2	16
PB.934.1	44
PB.935.1	4
PB.935.2	28
PB.935.3	61
PB.935.4	2
PB.935.7	2
PB.936.1	2
PB.936.2	20
PB.936.4	2
PB.936.5	2
PB.937.1	3
PB.937.2	3
PB.938.1	4
PB.938.2	3
PB.938.4	7
PB.938.5	48
PB.938.6	8
PB.938.7	2
PB.938.8	3
PB.939.1	25
PB.939.3	3
PB.940.1	2
PB.940.10	2
PB.940.11	3
PB.940.12	3
PB.940.13	2
PB.940.14	3
PB.940.16	2
PB.940.17	5
PB.940.18	4
PB.940.19	2
PB.940.3	2
PB.940.4	3
PB.940.9	8
PB.941.1	46
PB.941.2	36
PB.941.3	2
PB.941.4	4
PB.942.1	8
PB.943.1	2
PB.943.2	4
PB.943.3	4
PB.944.2	3
PB.944.3	2
PB.944.4	2
PB.945.1	4
PB.946.1	4
PB.946.11	2
PB.946.12	2
PB.946.13	2
PB.946.2	2
PB.946.3	3
PB.946.4	3
PB.946.5	2
PB.946.6	3
PB.946.8	2
PB.946.9	2
PB.947.1	2
PB.948.1	4
PB.948.2	18
PB.949.1	2
PB.950.1	2
PB.951.1	2
PB.952.1	40
PB.952.2	6
PB.952.3	3
PB.952.4	4
PB.953.1	27
PB.953.2	15
PB.953.3	2
PB.953.4	3
PB.955.10	3
PB.955.11	12
PB.955.12	2
PB.955.13	7
PB.955.14	11
PB.955.15	12
PB.955.16	2
PB.955.2	12
PB.955.3	276
PB.955.4	3
PB.955.8	29
PB.955.9	6
PB.957.1	2
PB.958.1	2
PB.960.1	2
PB.960.2	8
PB.960.3	2
PB.961.1	75
PB.961.2	4
PB.961.3	5
PB.961.4	3
PB.961.5	2
PB.961.6	3
PB.961.7	5
PB.962.1	3
PB.963.1	5
PB.963.2	11
PB.964.1	24
PB.964.2	2
PB.964.3	2
PB.964.4	4
PB.965.1	3
PB.965.2	6
PB.965.3	2
PB.966.2	49
PB.966.3	2
PB.966.4	7
PB.966.5	13
PB.966.6	3
PB.966.7	17
PB.967.1	3
PB.968.2	277
PB.968.4	11
PB.969.1	9
PB.969.2	3
PB.969.3	8
PB.970.1	3
PB.970.2	42
PB.971.1	4
PB.972.1	3
PB.972.2	5
PB.972.3	21
PB.972.4	2
PB.973.1	4
PB.974.1	6
PB.975.1	11
PB.975.2	3
PB.975.3	2
PB.976.1	2
PB.976.2	12
PB.976.3	14
PB.978.1	2
PB.978.2	63
PB.978.3	2
PB.979.1	23
PB.980.1	4
PB.1000.1	2
PB.1000.2	4
PB.1001.2	4
PB.1001.3	88
PB.1002.1	2
PB.1002.2	3
PB.1003.3	2
PB.1004.1	10
PB.1004.2	6
PB.1004.3	2
PB.1004.4	2
PB.1005.1	7
PB.1006.1	4
PB.1007.3	4
PB.1007.5	2
PB.1007.6	2
PB.1008.1	3
PB.1008.2	3
PB.1009.1	2
PB.1009.10	24
PB.1009.11	2
PB.1009.2	3
PB.1009.3	2
PB.1009.4	3
PB.1009.6	40
PB.1009.7	42
PB.1009.8	2
PB.1009.9	14
PB.1010.1	5
PB.1011.1	2
PB.1011.2	38
PB.1011.3	2
PB.1012.1	2
PB.1012.2	6
PB.1012.3	2
PB.1013.1	3
PB.1013.10	8
PB.1013.2	2
PB.1013.3	2
PB.1013.5	2
PB.1013.6	2
PB.1013.7	2
PB.1013.8	10
PB.1013.9	25
PB.1015.1	18
PB.1016.1	4
PB.1016.2	17
PB.1016.3	2
PB.1017.1	2
PB.1018.1	3
PB.1018.10	4
PB.1018.11	2
PB.1018.12	3
PB.1018.13	6
PB.1018.15	5
PB.1018.16	2
PB.1018.17	2
PB.1018.18	2
PB.1018.20	7
PB.1018.4	24
PB.1018.5	2
PB.1018.6	4
PB.1018.7	3
PB.1018.8	4
PB.1018.9	4
PB.1019.1	22
PB.1019.3	3
PB.1019.4	2
PB.1019.6	7
PB.1019.7	3
PB.1020.1	27
PB.1020.2	3
PB.1020.3	2
PB.1020.4	2
PB.1021.1	2
PB.1021.2	11
PB.1021.3	26
PB.1022.1	27
PB.1022.2	13
PB.1022.4	2
PB.1022.5	2
PB.1022.6	2
PB.1022.7	2
PB.1022.8	6
PB.1022.9	3
PB.1024.2	2
PB.1024.3	2
PB.1024.4	3
PB.1024.5	2
PB.1024.6	6
PB.1025.1	4
PB.1026.1	10
PB.1026.2	5
PB.1027.1	47
PB.1027.2	26
PB.1027.3	11
PB.1027.5	2
PB.1027.6	5
PB.1029.2	19
PB.1030.1	2
PB.1031.1	2
PB.1031.2	2
PB.1033.2	2
PB.1036.1	7
PB.1036.2	4
PB.1036.3	2
PB.1036.4	3
PB.1036.5	2
PB.1036.6	2
PB.1037.1	2
PB.1037.2	22
PB.1037.3	2
PB.1037.4	4
PB.1038.1	3
PB.1039.1	37
PB.1039.2	2
PB.1039.5	2
PB.1039.7	5
PB.1039.8	2
PB.1040.1	7
PB.1040.2	2
PB.1041.1	2
PB.1042.1	6
PB.1042.2	21
PB.1043.1	2
PB.1043.2	2
PB.1044.1	16
PB.1044.6	3
PB.1044.7	3
PB.1045.1	21
PB.1045.2	34
PB.1046.1	3
PB.1047.2	5
PB.1048.1	36
PB.1049.1	4
PB.1050.1	21
PB.1051.1	2
PB.1052.1	2
PB.1052.2	8
PB.1052.3	16
PB.1053.1	27
PB.1053.13	8
PB.1053.15	7
PB.1053.17	9
PB.1053.18	13
PB.1053.20	229
PB.1053.21	4
PB.1053.22	8
PB.1053.3	2
PB.1053.4	3
PB.1053.7	11
PB.1053.8	8
PB.1054.1	2
PB.1055.1	10
PB.1056.2	49
PB.1056.3	2
PB.1056.4	3
PB.1057.1	2
PB.1058.1	2
PB.1058.2	4
PB.1059.1	2
PB.1059.2	19
PB.1061.1	2
PB.1062.1	5
PB.1062.2	13
PB.1062.3	4
PB.1062.4	4
PB.1062.5	4
PB.1063.1	2
PB.1063.2	2
PB.1064.1	7
PB.1065.1	3
PB.1066.1	6
PB.1066.2	7
PB.1066.3	2
PB.1068.2	2
PB.1069.1	52
PB.1069.2	4
PB.1071.1	7
PB.1071.2	37
PB.1071.3	7
PB.1071.4	3
PB.1071.5	3
PB.1071.6	3
PB.1072.1	8
PB.1072.10	4
PB.1072.11	6
PB.1072.3	7
PB.1072.4	6
PB.1072.5	10
PB.1072.6	7
PB.1072.7	4
PB.1072.8	6
PB.1073.1	6
PB.1074.1	4
PB.1076.2	6
PB.1077.1	4
PB.1079.1	2
PB.1079.2	4
PB.1079.3	126
PB.1079.4	2
PB.1079.7	2
PB.1079.8	10
PB.1079.9	3
PB.1080.1	6
PB.1081.1	5
PB.1081.2	2
PB.1082.1	2
PB.1082.2	9
PB.1083.1	18
PB.1085.1	3
PB.1087.1	2
PB.1087.3	62
PB.1089.1	5
PB.1090.1	10
PB.1090.3	4
PB.1091.1	4
PB.1091.2	2
PB.1092.3	5
PB.1094.1	2
PB.1094.2	63
PB.1094.3	31
PB.1094.4	8
PB.1094.5	2
PB.1094.6	3
PB.1095.1	3
PB.1096.1	8
PB.1097.2	6
PB.1097.3	2
PB.1097.4	2
PB.1097.6	8
PB.1097.7	13
PB.1098.2	12
PB.1098.5	26
PB.1098.7	2
PB.1102.1	2
PB.1102.2	4
PB.1102.3	12
PB.1102.4	6
PB.1102.5	2
PB.1102.6	2
PB.1103.1	6
PB.1103.2	14
PB.1103.3	2
PB.1104.1	8
PB.1104.2	2
PB.1106.1	5
PB.1106.10	3
PB.1106.11	3
PB.1106.12	2
PB.1106.14	2
PB.1106.15	2
PB.1106.3	2
PB.1106.5	4
PB.1106.6	7
PB.1106.7	2
PB.1106.8	8
PB.1106.9	2
PB.1107.1	4
PB.1108.1	7
PB.1109.1	2
PB.1110.1	40
PB.1110.2	4
PB.1110.3	3
PB.1110.4	4
PB.1111.1	2
PB.1112.1	7
PB.1112.2	3
PB.1112.3	4
PB.1115.1	28
PB.1116.1	4
PB.1117.2	2
PB.1119.1	12
PB.1119.2	2
PB.1119.3	2
PB.1119.4	2
PB.1119.5	2
PB.1119.6	2
PB.1120.3	51
PB.1120.5	2
PB.1120.6	9
PB.1120.7	5
PB.1120.8	2
PB.1120.9	2
PB.1122.1	2
PB.1122.11	5
PB.1122.12	3
PB.1122.14	2
PB.1122.15	2
PB.1122.16	4
PB.1122.2	2
PB.1122.5	3
PB.1122.6	3
PB.1122.7	22
PB.1122.8	3
PB.1122.9	34
PB.1123.2	13
PB.1123.3	4
PB.1123.4	3
PB.1123.5	3
PB.1124.1	11
PB.1125.1	2
PB.1126.1	4
PB.1126.2	2
PB.1126.3	2
PB.1127.1	2
PB.1127.2	2
PB.1129.1	11
PB.1130.1	26
PB.1131.1	4
PB.1132.1	18
PB.1132.2	2
PB.1135.1	2
PB.1135.2	19
PB.1136.1	5
PB.1136.10	6
PB.1136.2	2
PB.1136.3	2
PB.1136.7	22
PB.1136.8	6
PB.1136.9	3
PB.1137.1	2
PB.1137.10	3
PB.1137.2	2
PB.1137.3	7
PB.1137.4	3
PB.1137.5	2
PB.1137.6	2
PB.1137.8	6
PB.1137.9	4
PB.1138.1	38
PB.1138.2	85
PB.1138.3	6
PB.1138.4	8
PB.1138.5	4
PB.1138.6	3
PB.1138.7	6
PB.1139.10	6
PB.1139.11	6
PB.1139.12	4
PB.1139.6	123
PB.1139.8	2
PB.1139.9	2
PB.1140.1	18
PB.1140.2	6
PB.1144.1	2
PB.1144.2	2
PB.1145.1	2
PB.1147.1	92
PB.1147.2	2
PB.1147.4	3
PB.1148.1	8
PB.1149.1	8
PB.1149.2	2
PB.1149.3	2
PB.1149.4	3
PB.1150.3	11
PB.1150.4	10
PB.1150.5	2
PB.1150.6	2
PB.1150.8	3
PB.1150.9	2
PB.1151.1	2
PB.1152.1	2
PB.1153.1	3
PB.1154.1	8
PB.1155.1	2
PB.1156.1	2
PB.1156.2	4
PB.1156.3	32
PB.1156.4	2
PB.1156.5	2
PB.1158.1	2
PB.1158.2	29
PB.1158.3	2
PB.1159.1	68
PB.1159.2	3
PB.1160.1	9
PB.1161.1	3
PB.1161.2	10
PB.1161.3	5
PB.1161.4	4
PB.1162.1	3
PB.1162.2	2
PB.1162.3	2
PB.1162.4	10
PB.1162.5	3
PB.1162.6	35
PB.1162.7	2
PB.1163.2	68
PB.1165.2	2
PB.1165.3	2
PB.1165.5	5
PB.1165.6	43
PB.1165.7	2
PB.1165.9	74
PB.1166.1	24
PB.1166.2	3
PB.1167.1	4
PB.1167.2	2
PB.1167.4	7
PB.1167.5	2
PB.1168.3	4
PB.1168.5	2
PB.1168.7	3
PB.1169.1	3
PB.1169.2	2
PB.1169.3	3
PB.1173.1	13
PB.1173.3	3
PB.1174.2	3
PB.1175.1	2
PB.1176.1	3
PB.1177.1	3
PB.1177.2	6
PB.1178.1	2
PB.1178.3	2
PB.1179.1	2
PB.1180.1	6
PB.1181.1	3
PB.1182.3	2
PB.1182.4	2
PB.1182.5	7
PB.1183.1	7
PB.1184.2	75
PB.1185.1	2
PB.1185.2	2
PB.1185.3	2
PB.1186.2	2
PB.1187.1	2
PB.1187.3	143
PB.1187.5	3
PB.1187.6	11
PB.1188.3	11
PB.1188.5	7
PB.1188.6	4
PB.1188.7	175
PB.1188.8	5
PB.1189.1	4
PB.1190.1	2
PB.1190.2	2
PB.1190.3	3
PB.1192.1	15
PB.1193.1	8
PB.1193.2	2
PB.1193.3	3
PB.1194.2	19
PB.1195.1	5
PB.1195.2	6
PB.1195.3	2
PB.1196.1	13
PB.1196.2	3
PB.1196.3	2
PB.1196.4	2
PB.1197.1	8
PB.1197.2	2
PB.1197.3	2
PB.1197.6	3
PB.1197.7	2
PB.1197.8	2
PB.1198.1	8
PB.1199.2	34
PB.1200.1	3
PB.1200.3	2
PB.1201.1	6
PB.1201.2	2
PB.1202.1	4
PB.1203.1	5
PB.1204.1	2
PB.1205.2	2
PB.1205.3	4
PB.1206.1	4
PB.1206.2	4
PB.1207.1	4
PB.1207.2	6
PB.1207.3	10
PB.1207.5	2
PB.1207.6	2
PB.1208.1	2
PB.1209.1	2
PB.1210.1	3
PB.1212.1	3
PB.1213.1	3
PB.1214.1	3
PB.1215.1	7
PB.1215.2	4
PB.1216.1	2
PB.1217.1	3
PB.1218.1	2
PB.1219.2	4
PB.1219.3	1136
PB.1220.1	2
PB.1221.1	11
PB.1222.1	2
PB.1223.1	2
PB.1225.1	2
PB.1226.1	13
PB.1226.2	4
PB.1227.1	6
PB.1227.3	6
PB.1228.1	16
PB.1229.1	17
PB.1230.1	3
PB.1230.2	2
PB.1231.1	4
PB.1231.2	7
PB.1232.1	2
PB.1234.1	2
PB.1235.1	2
PB.1238.1	9
PB.1239.2	4
PB.1239.3	2
PB.1239.4	3
PB.1239.5	2
PB.1240.2	55
PB.1240.3	5
PB.1241.1	99
PB.1241.2	2
PB.1241.3	5
PB.1241.4	4
PB.1243.1	2
PB.1244.1	3
PB.1246.1	2
PB.1247.1	2
PB.1247.2	2
PB.1248.1	17
PB.1249.1	3
PB.1250.10	13
PB.1250.11	12
PB.1250.4	273
PB.1250.8	2
PB.1250.9	22
PB.1251.1	2
PB.1251.2	2
PB.1251.3	2
PB.1252.1	2
PB.1253.1	3
PB.1253.2	3
PB.1254.1	15
PB.1255.1	3
PB.1255.3	89
PB.1255.4	12
PB.1256.10	4
PB.1256.11	4
PB.1256.12	2
PB.1256.2	2
PB.1256.3	2
PB.1256.4	6
PB.1256.5	8
PB.1256.6	2
PB.1256.7	8
PB.1256.8	2
PB.1258.1	3
PB.1259.1	15
PB.1259.2	9
PB.1260.1	11
PB.1261.1	2
PB.1262.1	2
PB.1262.2	2
PB.1262.3	5
PB.1263.1	708
PB.1263.11	10
PB.1263.4	5
PB.1263.6	16
PB.1263.7	11
PB.1265.1	2
PB.1265.2	2
PB.1266.1	2
PB.1266.3	8
PB.1266.4	11
PB.1267.1	9
PB.1267.2	2
PB.1268.1	72
PB.1268.3	2
PB.1268.4	2
PB.1268.8	2
PB.1268.9	26
PB.1269.1	11
PB.1272.1	10
PB.1272.2	14
PB.1273.1	2
PB.1274.1	2
PB.1275.1	7
PB.1275.2	2
PB.1276.1	2
PB.1276.10	5
PB.1276.12	5
PB.1276.5	4
PB.1276.7	97
PB.1276.8	3
PB.1277.1	11
PB.1277.2	10
PB.1277.3	2
PB.1278.1	2
PB.1278.2	2
PB.1279.1	48
PB.1279.2	2
PB.1280.1	10
PB.1280.2	2
PB.1280.3	4
PB.1280.4	6
PB.1281.1	34
PB.1281.2	3
PB.1282.1	2
PB.1282.2	3
PB.1282.3	2
PB.1282.4	5
PB.1282.5	2
PB.1282.6	3
PB.1282.7	2
PB.1282.8	3
PB.1282.9	2
PB.1283.1	3
PB.1284.1	2
PB.1285.1	43
PB.1286.1	4
PB.1287.1	9
PB.1287.2	2
PB.1287.3	2
PB.1288.2	55
PB.1288.3	2
PB.1288.4	4
PB.1289.1	2
PB.1290.10	2
PB.1290.11	2
PB.1290.12	3
PB.1290.2	2
PB.1290.3	2
PB.1290.5	4
PB.1290.6	2
PB.1290.7	2
PB.1290.8	3
PB.1290.9	3
PB.1291.1	2
PB.1291.2	33
PB.1291.3	9
PB.1291.4	2
PB.1292.1	21
PB.1294.2	106
PB.1294.3	4
PB.1295.1	27
PB.1296.1	3
PB.1296.10	4
PB.1296.2	2
PB.1296.3	2
PB.1296.5	5
PB.1296.6	25
PB.1296.7	7
PB.1296.9	4
PB.1301.2	6
PB.1304.1	4
PB.1304.2	4
PB.1305.1	5
PB.1306.1	2
PB.1306.2	138
PB.1307.1	2
PB.1307.2	5
PB.1308.2	2
PB.1309.1	10
PB.1310.1	2
PB.1311.1	2
PB.1312.1	2
PB.1313.1	15
PB.1313.2	3
PB.1314.1	3
PB.1315.1	2
PB.1316.1	3
PB.1316.2	27
PB.1316.3	2
PB.1316.4	3
PB.1316.5	3
PB.1317.1	8
PB.1317.2	8
PB.1318.1	6
PB.1319.1	3
PB.1320.1	5
PB.1323.3	2
PB.1323.6	3
PB.1323.7	2
PB.1323.8	5
PB.1324.1	4
PB.1324.2	3
PB.1326.1	2
PB.1327.1	4
PB.1328.1	5
PB.1328.2	7
PB.1328.3	4
PB.1328.4	2
PB.1329.1	3
PB.1329.3	3
PB.1330.1	17
PB.1330.2	2
PB.1331.1	11
PB.1332.1	2
PB.1332.2	3
PB.1333.1	2
PB.1333.2	3
PB.1333.3	3
PB.1333.4	2
PB.1333.5	2
PB.1333.6	2
PB.1333.7	2
PB.1333.8	2
PB.1333.9	2
PB.1334.1	2
PB.1335.1	2
PB.1337.1	3
PB.1337.2	3
PB.1339.1	8
PB.1339.2	2
PB.1339.3	2
PB.1341.10	7
PB.1341.11	12
PB.1341.13	5
PB.1341.14	5
PB.1341.15	3
PB.1341.16	5
PB.1341.6	41
PB.1341.7	266
PB.1342.1	22
PB.1342.2	2
PB.1343.1	3
PB.1344.4	3
PB.1345.1	5
PB.1345.2	2
PB.1346.1	2
PB.1346.2	2
PB.1346.3	6
PB.1347.10	2
PB.1347.2	3
PB.1347.3	5
PB.1347.6	2
PB.1347.7	2
PB.1347.8	4
PB.1347.9	4
PB.1348.1	4
PB.1349.1	20
PB.1349.2	2
PB.1350.1	9
PB.1350.2	2
PB.1350.3	2
PB.1352.1	2
PB.1353.2	2
PB.1353.3	3
PB.1353.4	3
PB.1353.5	5
PB.1353.6	6
PB.1353.7	13
PB.1353.8	2
PB.1354.1	4
PB.1356.1	2
PB.1356.2	4
PB.1356.3	2
PB.1357.1	4
PB.1358.1	2
PB.1358.2	2
PB.1359.1	4
PB.1360.1	2
PB.1361.1	7
PB.1361.2	25
PB.1361.3	27
PB.1361.4	3
PB.1361.5	2
PB.1361.6	2
PB.1362.1	8
PB.1363.1	4
PB.1363.2	3
PB.1363.3	2
PB.1364.1	4
PB.1364.2	4
PB.1365.1	5
PB.1365.2	81
PB.1366.1	2
PB.1366.2	3
PB.1367.1	3
PB.1367.3	3
PB.1368.1	9
PB.1368.2	2
PB.1370.2	2
PB.1371.1	526
PB.1371.2	2
PB.1371.20	2
PB.1371.30	48
PB.1371.32	8
PB.1371.33	2
PB.1371.35	9
PB.1371.36	4
PB.1371.37	3
PB.1371.38	7
PB.1371.5	2
PB.1371.6	28
PB.1371.7	2
PB.1371.8	2
PB.1371.9	2
PB.1372.1	34
PB.1372.2	2
PB.1372.3	2
PB.1372.4	2
PB.1374.1	5
PB.1375.1	44
PB.1375.2	2
PB.1376.1	5
PB.1377.1	5
PB.1377.3	17
PB.1377.4	6
PB.1378.1	5
PB.1379.1	7
PB.1379.2	2
PB.1380.1	8
PB.1381.1	2
PB.1382.1	6
PB.1383.2	23
PB.1386.1	7
PB.1387.1	2
PB.1388.1	6
PB.1388.5	40
PB.1388.6	5
PB.1389.1	4
PB.1391.2	2
PB.1392.1	5
PB.1393.1	4
PB.1394.1	2
PB.1395.1	5
PB.1396.3	3
PB.1396.7	4
PB.1397.1	9
PB.1397.2	5
PB.1398.1	33
PB.1398.2	9
PB.1399.2	4
PB.1399.5	8
PB.1400.1	6
PB.1401.1	2
PB.1401.2	3
PB.1402.1	4
PB.1403.1	3
PB.1404.1	3
PB.1405.1	10
PB.1406.1	2
PB.1407.1	2
PB.1407.2	2
PB.1407.3	4
PB.1408.1	4
PB.1408.2	4
PB.1408.3	3
PB.1409.1	2
PB.1411.1	3
PB.1413.1	3
PB.1413.2	5
PB.1413.3	4
PB.1414.1	7
PB.1415.1	3
PB.1416.1	3
PB.1418.1	5
PB.1419.1	2
PB.1419.2	7
PB.1419.3	9
PB.1419.4	13
PB.1419.6	2
PB.1421.1	13
PB.1422.1	7
PB.1423.2	2
PB.1423.3	2
PB.1425.1	11
PB.1426.1	4
PB.1427.1	3
PB.1429.1	8
PB.1431.1	5
PB.1431.2	40
PB.1431.3	2
PB.1432.10	2
PB.1432.2	3
PB.1432.3	6
PB.1432.4	2
PB.1432.5	3
PB.1432.6	2
PB.1432.7	4
PB.1432.8	3
PB.1432.9	2
PB.1433.1	3
PB.1434.1	23
PB.1435.1	2
PB.1436.1	2
PB.1436.2	2
PB.1436.3	2
PB.1436.4	4
PB.1438.1	2
PB.1438.2	23
PB.1438.3	3
PB.1438.4	2
PB.1440.1	12
PB.1440.2	2
PB.1441.1	4
PB.1441.2	2
PB.1442.1	2
PB.1443.1	7
PB.1444.1	6
PB.1445.1	3
PB.1445.2	2
PB.1446.1	5
PB.1448.1	2
PB.1449.1	2
PB.1450.1	2
PB.1450.2	2
PB.1451.1	12
PB.1452.1	3
PB.1453.1	8
PB.1454.2	11
PB.1454.3	3
PB.1454.4	3
PB.1455.1	2
PB.1455.2	3
PB.1457.1	8
PB.1458.2	4
PB.1458.5	3
PB.1458.6	2
PB.1460.1	4
PB.1461.1	19
PB.1461.2	7
PB.1461.3	10
PB.1462.1	42
PB.1462.3	84
PB.1462.4	4
PB.1463.1	63
PB.1464.1	2
PB.1465.1	2
PB.1466.1	2
PB.1466.2	2
PB.1467.1	4
PB.1467.2	3
PB.1467.3	3
PB.1467.4	3
PB.1468.1	4
PB.1468.2	2
PB.1469.1	16
PB.1469.2	2
PB.1470.1	3
PB.1472.10	12
PB.1472.11	13
PB.1472.2	33
PB.1472.3	6
PB.1472.4	7
PB.1472.5	13
PB.1472.6	10
PB.1472.7	3
PB.1472.8	9
PB.1472.9	9
PB.1473.1	2
PB.1473.2	11
PB.1473.3	2
PB.1474.1	2
PB.1474.2	64
PB.1474.3	3
PB.1474.4	3
PB.1474.5	2
PB.1475.1	8
PB.1475.2	16
PB.1475.3	2
PB.1476.2	3
PB.1476.4	7
PB.1477.1	3
PB.1477.10	2
PB.1477.11	2
PB.1477.12	2
PB.1477.3	8
PB.1477.4	10
PB.1477.6	73
PB.1477.8	20
PB.1478.1	9
PB.1479.1	33
PB.1479.2	14
PB.1480.1	3
PB.1481.1	4
PB.1482.1	2
PB.1482.2	2
PB.1482.3	16
PB.1482.4	2
PB.1484.1	2
PB.1484.2	118
PB.1484.4	6
PB.1484.5	3
PB.1484.7	2
PB.1485.1	2
PB.1485.2	4
PB.1485.3	4
PB.1486.2	4
PB.1486.3	2
PB.1487.2	16
PB.1487.3	2
PB.1487.4	3
PB.1487.7	2
PB.1487.8	2
PB.1487.9	6
PB.1488.1	2
PB.1489.1	31
PB.1489.2	3
PB.1490.1	25
PB.1491.1	7
PB.1491.2	6
PB.1492.1	13
PB.1493.1	2
PB.1495.3	2
PB.1495.4	2
PB.1495.5	2
PB.1496.3	2
PB.1496.4	2
PB.1496.5	2
PB.1497.1	2
PB.1497.3	6
PB.1499.5	3
PB.1501.1	3
PB.1502.2	27
PB.1502.5	3
PB.1502.6	4
PB.1504.1	5
PB.1504.2	2
PB.1504.3	25
PB.1504.4	18
PB.1505.2	28
PB.1505.3	2
PB.1505.4	2
PB.1506.1	2
PB.1506.2	2
PB.1506.3	6
PB.1506.4	6
PB.1507.1	4
PB.1507.2	16
PB.1507.4	2
PB.1508.1	125
PB.1508.2	4
PB.1508.3	10
PB.1509.1	5
PB.1510.1	2
PB.1511.1	2
PB.1514.1	31
PB.1515.1	16
PB.1517.1	2
PB.1518.1	16
PB.1518.2	3
PB.1518.3	4
PB.1519.1	4
PB.1519.2	25
PB.1520.1	52
PB.1520.2	2
PB.1520.3	2
PB.1520.4	3
PB.1520.5	2
PB.1521.1	5
PB.1521.2	4
PB.1522.1	5
PB.1522.10	4
PB.1522.11	22
PB.1522.12	2
PB.1522.13	2
PB.1522.14	3
PB.1522.15	7
PB.1522.16	10
PB.1522.17	3
PB.1522.18	2
PB.1522.19	4
PB.1522.2	8
PB.1522.4	46
PB.1522.5	7
PB.1522.6	17
PB.1522.7	5
PB.1522.9	2
PB.1523.1	5
PB.1523.2	56
PB.1523.3	3
